ipa,link_copyright,other
c_h029,index.php?id=7814,Note legali
c_h183,https://www.comune.rapallo.ge.it/pagina711_note-legali.html,Note legali
c_l969,/note-legali/,Note legali
c_g276,/home/info/legali.html,Note legali
c_c848,/zf/index.php/privacy/index/note-legali,Note legali
c_g558,/pagine/note-legali,Note legali
c_e565,/Il-Comune-Informa/Privacy-e-note-legali,Privacy e note legali
c_i815,http://www.comune.somaglia.lo.it/note-legali/,Note legali
c_h707,http://www.comune.salivercellese.vc.it/Home/PaginedelComune/tabid/25686/Default.aspx?ID=1552,Note legali
c_g108,/servizi/Menu/dinamica.aspx?idArea=1711&idCat=1711&ID=1711,note legali
c_i546,http://www.comune.scoppito.aq.it/pagina563_note-legali.html,Note legali
c_l744,/notelegali,Note Legali
c_l314,/accessibilita-privacy-note-legali.html,Accessibilità Privacy Note Legali
c_d231,https://www.comune.cusano-milanino.mi.it/note-legali/,Note legali
c_i403,index.php?id=14934,Note legali
c_a033,index.php?action=index&p=286,Note legali
c_e973,http://www.comune.marsaglia.cn.it/PaginedelComune/tabid/6660/Default.aspx?ID=857,Note legali
c_i053,/component/content/article/54,Note legali
c_a463,/zf/index.php/privacy/index/note-legali,Note legali
c_h212,/zf/index.php/privacy/index/note-legali,Note legali
c_a930,http://www.comune.bojano.cb.it/note-legali.html,Note legali
c_i950,/sezione-informazioni/note-legali,Note legali
c_h642,/Copyright,Copyright
c_d548,http://www.comune.fe.it/4719/note-legali-per-il-sito-wwwcomunefeit,Note Legali
c_c777,/servizi/Menu/dinamica.aspx?ID=16888,Note legali
c_l528,/note-legali,Note legali
c_c327,/zf/index.php/privacy/index/note-legali,Note legali
c_h838,http://www.comune.sanfelicedelbenaco.bs.it/content/copyright,Copyright
c_h091,/amministrazione/174-note-legali.html,Note Legali
c_e709,/zf/index.php/privacy/index/note-legali,Note legali
c_g734,index.php?action=index&p=10002,Note legali
c_f826,/zf/index.php/privacy/index/note-legali,Note legali
c_b536,index.php?id=15762,Note legali
c_c632,/index.php/note-legali.html,Note legali
c_l197,/zf/index.php/privacy/index/note-legali,Note legali
c_l302,/pagina/note-legali,Note Legali
c_d732,/note-legali,Note legali
c_e820,/zf/index.php/privacy/index/note-legali,Note legali
c_a530,index.php?id=26161,Note legali
c_a160,http://www.comune.albidona.cs.it/PaginedelComune/tabid/11060/Default.aspx?ID=1026,Note legali
c_i803,/note-legali,Note Legali
c_m143,index.php?action=index&p=10002,Note legali
c_e573,/info/note-legali,Note Legali
c_a863,/Comune/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_b259,http://www.comune.buja.ud.it/index.php?id=22261,Note legali
c_i946,http://www.comunestella.it/Home/Pagine-del-Comune?ID=2512,Note legali
c_b609,/,Note Legali
c_a475,http://www.comune.assisi.pg.it/in-evidenza/note-legali//,Note Legali
c_e965,/index.php/note-legali,Note legali
c_a025,/privacy_notelegali/note_legali.aspx,Note Legali
c_i415,https://www.comune.sanzenoneallambro.mi.it/note-legali/,Note legali
c_l617,/note-legali,Note legali
c_d227,/index.php/note-legali,Note legali
c_b520,/content/note-legali,Note Legali
c_g722,index.php?action=index&p=10002,Note legali
c_m285,http://www.comune.cardedu.nu.it/index.php/info/notelegali,Note legali
c_g372,index.php?action=index&p=245,Note legali
c_f133,http://www.comune.merate.lc.it/zf/index.php/servizi-aggiuntivi/index/index/idtesto/1382,Note legali
c_h984,/site/il-comune/note-legali.html,Note legali
c_i696,/info/crediti/,Crediti e copyright
c_i679,/note-legali.html,Note legali
c_a249,/zf/index.php/privacy/index/note-legali,Note legali
c_c274,http://www.comune.castelspina.al.it/Home/Pagine-del-Comune?ID=2609,Note legali
c_f426,http://www.montanoantilia.gov.it/Note-Legali,Note Legali
c_b936,/sezione-informazioni/note-legali,Note legali
c_f975,/note-legali/,Note Legali
c_h592,index.php?action=index&p=10002,Note legali
c_L882,http://www.comune.vignanello.vt.it/Home/PaginedelComune/tabid/16706/Default.aspx?ID=906,Note legali
c_b465,/on-line/Home/Notelegali.html,Note legali
c_g237,https://www.comune.paglieta.ch.it/paglietawd/note-legali/,Note Legali
c_g519,/c064071/zf/index.php/privacy/index/note-legali,Note legali
c_h746,notelegali.aspx,Note Legali
c_a137,/zf/index.php/privacy/index/note-legali,Note legali
c_i507,/zf/index.php/privacy/index/note-legali,Note legali
c_bf0o,/L-amministrazione/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_f308,http://www.comune.mombaldone.at.it/Home/Pagine-del-Comune?ID=3926,Note legali
c_l355,/Repository/trecastagni/Upload/2014/id_25/note_legali.pdf,Note legali
c_f758,/index.php/note-legali,Note legali
c_e877,/note-legali.html,Note legali
c_l640,/note-legali,Note legali
c_i682ea,/documentazione/note-legali,Note Legali
c_d270,/istituzionale/note-legali-e-privacy-del-sito,Note Legali e Privacy del Sito
c_e932,/c061049/zf/index.php/privacy/index/note-legali,Note legali
c_i012,https://comune.sanmartinoinstrada.lo.it/note-legali,Note legali
c_h253,/home/info/legali.html,Note legali
c_m401,/home/info/legali.html,Note Legali
c_e031,index.php?action=index&p=10002,Note legali
c_l139,noteLegali.php,Note Legali
c_b824,/zf/index.php/privacy/index/note-legali,Note legali
c_d159,http://www.comune.crespiatica.lo.it/note-legali/,Note legali
c_l569,index.php?T1=58,Richiedere la Licenza di pesca
c_l093,/index.php?option=com_content&view=article&id=2429:note-legali&catid=349&Itemid=139,Note Legali
c_g325,/sezione-informazioni/note-legali,Note legali
c_f867,http://www.comune.neoneli.or.it/index.php/tzente/noteLegali,Note Legali
c_e748,/zf/index.php/privacy/index/note-legali,Note legali
c_l990,index.php?action=index&p=10002,Note legali
c_b598,index.php?id=8583,Note legali
c_g260,/c019066/sa/sa_p_testo.php?idservizio=10296,Note Legali
c_h195,/note_legali/,Note legali
c_l586,http://www.comune.vallanzengo.bi.it/Home/Pagine-del-Comune?ID=4835,Note legali
c_c9722,http://comune.controguerra.te.it/note-legali/,Note legali
c_b961,http://www.comune.casellelandi.lo.it/note_legali.html,Note Legali
c_c673,/zf/index.php/privacy/index/note-legali,Note legali
c_h896,https://comune.san-giorgio-di-piano.bo.it/note-legali/,Note legali
c_f021,/zf/index.php/privacy/index/note-legali,Note legali
c_i439,/L-amministrazione/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_c034,https://www.comune.cassino.fr.it/note-legali/,Note legali
c_f666,http://www.comune.montezemolo.cn.it/PaginedelComune/tabid/9398/Default.aspx?ID=864,Note legali
c_a459,/comune/info/legali.html,Note Legali
c_c937,/note_legali.aspx,Note Legali
c_h382,index.php?action=index&p=902,Note Legali
c_g098,/sezione-informazioni/utilita/note-legali,Note legali
c_c872,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=ColleSantaLucia&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_l284,/zf/index.php/privacy/index/note-legali,Note legali
c_f689,#,Note legali
c_f723,/ita/notelegali.asp,Note legali
c_b019,trasparenza/notelegali.aspx,Note legali
c_h414,http://www.comuneroccagrimalda.it/operazione_trasparenza/note_legali,Note legali
c_l904,/index.php/note-legali,Note Legali
c_e226,/zf/index.php/privacy/index/note-legali,Note legali
c_d964,https://www.genazzano.org/comune/note-legali/180,Note legali
c_i205,/it/utilita/note-legali/,Note legali
c_a265,/index.php?option=com_content&view=article&id=128&Itemid=209,Note Legali
c_l142,https://www.comunediterzigno.gov.it/Note-legali/,Note legali
c_a770,http://www.comune.belveglio.at.it/Home/Pagine-del-Comune?ID=4105,Note legali
c_d088,/zf/index.php/privacy/index/note-legali,Note legali
c_l512,?pagina=5&pubbl=11,Note Legali
c_d122,http://www.comune.crotone.it/note-legali,Note legali
c_a320,/moduli/guida_dett.php?idpag=12,Note Legali
c_h802,/zf/index.php/privacy/index/note-legali,Note legali
c_l841,/ita/notelegali.asp,Note legali
c_m303,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_h101,/index.php?option=com_content&view=article&id=128&Itemid=202,Note Legali
c_g020,http://www.comune.oleggiocastello.no.it/Home/Pagine-del-Comune?ID=3822,Note legali
c_b672,/zf/index.php/privacy/index/note-legali,Note legali
c_f631,http://www.montesantangelo.it/amministrazione.php?Rif=413,Note legali
c_g923,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=PortoTolle&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_l396,https://comune.trevenzuolo.vr.it/note-legali,Note legali
c_g889,/index.php/amministrazione-trasparente/altri-contenuti/203-amministrazione-trasparente/altri-contenuti/346-note-legali.html,Note legali
c_c599,/index.php/note-legali,Note Legali
c_f261,/note-legali/,Note Legali
c_f774,http://www.comune.mottadeconti.vc.it/Home/PaginedelComune/tabid/29501/Default.aspx?ID=2131,Note legali
c_l379,notelegali.aspx,Note Legali
c_c576,index.php?action=index&p=352,Note Legali
c_l729,/ita/notelegali.asp,Note legali
c_e158,it/183/Note_Legali/contenuti.aspx,Note Legali
c_m092,index.php?action=index&p=10002,Note legali
c_i878,https://comune.sovico.mb.it/note-legali/,Note legali
c_b367,?page_id=265,Privacy e Note legali
c_g535,/resolveuid/43b7767a728d21c98c0bb9db6db077fd,Note legali
c_a818,/servizi/Menu/dinamica.aspx?ID=16888,note legali
c_l400,?q=content/doc_informazioni-legali,Note legali
c_d030,/Home/info/legali.html,Note Legali
c_h910,/zf/index.php/privacy/index/note-legali,Note legali
c_i602,/note-legali/,Note legali
c_l050,index.php?id=8222,Note Legali
c_a662,http://www.comune.bari.it/note-legali,Note legali
c_d933,../../servizi/Menu/dinamica.aspx?idSezione=3710&idArea=3712&idCat=&ID=4724&TipoElemento=Categoria,Note legali
c_l953,/zf/index.php/privacy/index/note-legali,Note legali
c_h156,/home/info/legali.html,Note Legali
c_m354,/Comune/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_e334,/L-amministrazione/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_a377,/note-legali,Note legali
c_h855,/c001241/zf/index.php/privacy/index/note-legali,Note legali
c_i747,notelegali.php,Note Legali
c_l545,/zf/index.php/privacy/index/note-legali,Note legali
c_d175,notelegali.asp,Note Legali
c_f148,/zf/index.php/privacy/index/note-legali,Note legali
c_b808,/s/content/74021/1538992478.2454,Note Legali
c_i317,index.php?action=index&p=979,Note Legali
c_i182,http://www.comune.santadi.ci.it/santadi/pages/it/homepage/footer/note_legali/;jsessionid=D64E787C26ECB9656A40F761487594EA,Note legali
c_f277,note_legali.php,NOTE LEGALI
c_c075,../../servizi/Menu/dinamica.aspx?idArea=16961&idCat=18216&ID=18216&TipoElemento=categoria,Note legali
c_g935,http://www.comune.postafibreno.fr.it/note-legali/,Note legali
c_e908,/zf/index.php/privacy/index/note-legali,Note legali
c_f627,/index.php/note-legali,Note Legali
c_h269,http://www.comune.ribera.ag.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/9596,Note legali
c_h639,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_g489,/index.php/note-legali,Note Legali
c_b371,/note-legali.html,Note legali
c_h286,/note-legali,Note legali
c_g173,/Comune/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_c130,http://www.comune.castellammare.tp.it/portale/note-legali/,Note legali
c_c560,paginaInterna2.asp?descrtip=Altre&tip=179,Note legali
c_g870,http://www.comune.pontremoli.ms.it/index.php/note-legali/,Note legali
c_f762,/note-legali.html,Note legali
c_b058,/on-line/Home/Notelegali.html,Note legali
c_b408,/note-legali,Note Legali
c_f918,/zf/index.php/privacy/index/note-legali,Note legali
c_i244,/zf/index.php/privacy/index/note-legali,Note legali
c_c649,https://www.comune.chiuduno.bg.it/note/note-legali,Note legali
c_a674,https://www.comune.baronissi.sa.it/portale/Note-Legali,Note Legali
c_d476,index.php?action=index&p=650,note legali
c_i614,http://www.comune.sennori.ss.it/index.php/tzente/noteLegali,Note Legali
c_h906,index.php?id=24708,Note legali
c_c219,http://www.comune.castelnovo-nemonti.re.it/note-legali/,Note legali
c_a224,/zf/index.php/privacy/index/note-legali,Note legali
c_d026,/note-legali,Note Legali
c_l416,/zf/index.php/privacy/index/note-legali,Note legali
c_l103,http://www.comune.teramo.it/index.php?id=54,Note legali
c_a731,/note-legali,Note Legali
c_i751,http://www.comune.siniscola.nu.it/index.php/info/notelegali,Note legali
c_h843,/zf/index.php/privacy/index/note-legali,Note legali
c_e772,/servizi/Menu/dinamica.aspx?idSezione=4668&idArea=5486&idCat=5486&ID=5486&TipoElemento=area,Note legali
c_h140,http://www.comunequinzanodoglio.info/h7101/site/get.asp?v=38E4B4&by=108,Note legali
c_m196,Note-legali.htm,Note legali
c_h394,//www.comune.roccadaspide.sa.it/servizi-on-line/note-legali,note legali
c_g431,/home/index.php?option=com_content&view=article&id=142&Itemid=262,Note legali
c_l787,note-legali.html,Note legali
c_i585,/zf/index.php/privacy/index/note-legali,Note legali
c_g962,https://comune.pozzomaggiore.ss.it/note-legali,Note legali
c_c188,/note-legali,Note Legali
c_f735,index.php?action=index&p=1173,Note Legali
c_c537,http://www.halleyweb.com/c015072/zf/index.php/privacy/index/note-legali,note legali
c_i090,http://www.comune.sanpietrovallemina.to.it/PaginedelComune/tabid/11228/Default.aspx?ID=833,Note legali
c_d358,http://www.comune.dovera.cr.it/note-legali,Note Legali
c_c167,http://www.comune.castelletto-uzzone.cn.it/Home/Pagine-del-Comune?ID=5652,Note legali
c_l292,/c018161/zf/index.php/privacy/index/note-legali,Note legali
c_g124,/il-comune/note-legali,Note legali
c_b326,notelegali.aspx,Note Legali
c_i839,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_m179,/on-line/Home/Notelegali.html,Note legali
c_a859,/web/note-legali,Note legali
c_i643,http://www.comune.serradeconti.an.it/Engine/RAServePG.php/P/2547100P0103,Note legali
c_h951,index.php?id=8654,Note legali
c_a273,/zf/index.php/privacy/index/note-legali,Note legali
c_l011,/sezione-informazioni/note-legali,Note legali
c_d972,/adempimenti-normativi/note-legali/,Note legali
c_h052,/zf/index.php/privacy/index/note-legali,Note legali
c_e230,http://www.tadino.it/index.php?option=com_content&view=article&id=1139&Itemid=226,Note Legali
c_l912,/zf/index.php/privacy/index/note-legali,Note legali
c_g718,/zf/index.php/privacy/index/note-legali,Note legali
c_m315,/zf/index.php/privacy/index/note-legali,Note legali
c_e375,http://www.comune.itri.lt.it/note_legali.html,Note Legali
c_g348,/sezioni/content.asp?id=61,Note legali
c_i706,/LinkVeloci/NoteLegali/,Note legali
c_f109,/sezione-informazioni/note-legali,Note legali
c_a766,http://www.comune.belpasso.ct.it/utilit_/default.aspx,Note Legali
c_f559,http://asmez.halley.it/c064058/zf/index.php/trasparenza,Note Legali
c_d564,/note-legali/,Note legali
c_l154,?pagina=5&pubbl=4,Note Legali
c_d513,index/Note_Legali/index.htm,Note legali
c_l123,https://www.comune.terranuova-bracciolini.ar.it/note-legali,Note legali
c_d143,/zf/index.php/privacy/index/note-legali,Note legali
c_a341,/adempimenti-normativi/note-legali/,Note legali
c_e752,/note-legali/,Note Legali
c_m362,/Comune/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_g295,note_legali.aspx,Note Legali | Copyright
c_g780,/zf/index.php/privacy/index/note-legali,Note legali
c_f892,https://www.comune.nicosia.en.it/note-legali/,Note legali
c_b582,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=Canda&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_l965,/c064117/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20012,Note legali
c_b428,/note_legali.aspx,note legali
c_d456,/index.php?option=com_content&view=article&id=73&Itemid=101,Note legali
c_c393,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_i634,http://www.comunedisermoneta.it/?page_id=2770,Note legali
c_h926,/retecivica2/it/note-legali.html,Note legali
c_a204,http://www.comune.allai.or.it/index.php/info/notelegali,Note legali
c_c813,/note-legali,Note legali
c_b351,index.php?action=index&p=934,Note legali
c_f312,http://www.comune.mombasiglio.cn.it/PaginedelComune/tabid/10147/Default.aspx?ID=886,Note legali
c_c540,/index.php/note-legali.html,note Legali
c_g850,/servizi/menu/dinamica.aspx?ID=26111&bo=true,Note legali
c_a087,/pubblicazioni/Informazioni_A/Informazioni_A_Elenco.asp?ID_M=629&ID_MacroMenu=1,Note legali
c_f257,https://www.comune.modena.it/il-comune/note-legali,Note legali
c_e882,/web/guest/note-legali,NOTE LEGALI
c_c055,/servizi/Menu/dinamica.aspx?idArea=16754&idCat=20654&ID=20654&TipoElemento=categoria,note legali
c_d790,http://www.comune.frattaminore.na.it/index.php?option=com_docman&task=cat_view&gid=201&Itemid=28,Note Legali
c_f607,index.php?action=index&p=10002,Note legali
c_c405,https://www.comune.cavriago.re.it/note-legali/,Note legali
c_a438,/note-legali,Note legali
c_i008,http://www.comune.sanmartinodilupari.pd.it/,Note legali
c_g446,/note-legali/,Note Legali
c_b644,https://www.comune.capaccio.sa.it/note-legali/,Note Legali
c_b214,notelegali.asp,Note Legali
c_e705,/smista.php?IDCategoria=1445&IDCategoriaMadre=411,Note legali
c_g692,http://www.comune.piovamassaia.at.it/Home/Pagine-del-Comune?ID=3886,Note legali
c_f980,http://www.comune.nurachi.or.it/index.php/info/notelegali,Note legali
c_b490,/zf/index.php/privacy/index/note-legali,Note legali
