cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili
c_a368,Comune di San Nicolo' D'Arcidano,San Nicolo' d'Arcidano,Emanuele,Cera,9097,OR,Sardegna,http://www.comune.sannicolodarcidano.or.it,Piazza Della Liberta' N. 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00070950951,protocollo@pec.comune.sannicolodarcidano.or.it,pec,,,,,,,,,,,,,0
c_a369,Comune di Arcidosso,Arcidosso,Jacopo,Marini,58031,GR,Toscana,http://www.comune.arcidosso.gr.it,"Piazza Indipendenza, 30",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00103760534,protocollo@pec.comune.arcidosso.gr.it,pec,protocollo@comune.arcidosso.gr.it,altro,,,,,,,,,,,0
c_a370,Comune di Arcinazzo Romano,Arcinazzo Romano,Giacomo,Troja,20,RM,Lazio,http://www.comunearcinazzoromano.it,"Viale S. Giorgio, 1",sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02945070585,protocollo@pec.comunearcinazzoromano.it,pec,ragioneria@comunearcinazzoromano.it,altro,ragioneria@pec.comunearcinazzoromano.it,pec,,,,,,,,,0
c_a371,Comune di Arcisate,Arcisate,Gian Luca,Cavalluzzi,21051,VA,Lombardia,http://www.comunearcisate.va.it,Via Roma 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00250810124,comune.arcisate@anutel.it,pec,segreteria@comunearcisate.va.it,altro,,,,,,,,,,,0
c_a372,Comune di Arco,Arco,Dott Rolando,Mora,38062,TN,Trentino Alto Adige,http://www.comune.arco.tn.it,"Piazza III Novembre, 3",Segretario generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00249830225,comune@pec.comune.arco.tn.it,pec,urp@comune.arco.tn.it,altro,,,,,,,,,,,0
c_a373,Comune di Arcola,Arcola,Livio,Giorgi,19021,SP,Liguria,http://www.comune.arcola.sp.it,Piazza Muccini 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80004690113,comune.arcola@legalmail.it,pec,,,,,,,,,http://www.facebook.com/#!/comune.arcola,,,,0
c_a374,Comune di Arcole,Arcole,Abram,Paolo,37040,VR,Veneto,http://www.comunediarcole.it,"Piazza Marconi,1",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83002270235,arcole.vr@cert.ip-veneto.net,pec,segreteria@comune.arcole.vr.it,altro,,,,,,,,,,,0
c_a375,Comune di Arconate,Arconate,Andrea,Colombo,20020,MI,Lombardia,http://www.arconate.org,Via Roma n.42,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01336730153,comune.arconate@postecert.it,pec,,,,,,,,,,,,,0
c_a376,Comune di Arcore,Arcore,Rosalba Piera,Colombo,20862,MB,Lombardia,http://www.comune.arcore.mb.it,"Largo Vincenzo Vela, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,87003290159,comune.arcore@pec.regione.lombardia.it,pec,urp@comune.arcore.mb.it,altro,,,,,,,,,,,0
c_a377,Comune di Arcugnano,Arcugnano,Paolo,Pellizzari,36057,VI,Veneto,http://www.comune.arcugnano.vi.it,"Piazza Mariano Rumor, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00176710242,comune.arcugnano.vi@pecveneto.it,pec,demografici.comune.arcugnano.vi@pecveneto.it,pec,ragioneria.comune.arcugnano.vi@pecveneto.it,pec,utc.comune.arcugnano.vi@pecveneto.it,pec,,,,,,,0
c_a379,Comune di Ardara,Ardara,Francesco,Dui,7010,SS,Sardegna,http://www.comune.ardara.ss.it,Piazza Municipio N. 1,Sindaco - Rappresentante Legale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001110907,protocollo@cert.comune.ardara.ss.it,pec,protocollo@comune.ardara.ss.it,altro,,,,,,,,,,,0
c_a380,Comune di Ardauli,Ardauli,Massimo,Ibba,9081,OR,Sardegna,http://www.comuneardauli.gov.it,Piazza Matteotti 2,Sindaco Del Comune,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80007390950,protocollo@pec.comuneardauli.gov.it,pec,ediliziaprivata.ardauli@pec.it,pec,sociale.ardauli@pec.it,pec,tecnico.ardauli@pec.it,pec,ragioneria.ardauli@pec.it,pec,,,,,0
c_a382,Comune di Ardenno,Ardenno,Laura,Bonat,23011,SO,Lombardia,http://www.comune.ardenno.so.it,"Piazza Roma, 10",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00114430143,protocollo.ardenno@cert.provincia.so.it,pec,demograficiardenno@pec.it,pec,,,,,,,,,,,0
c_a383,Comune di Ardesio,Ardesio,Yvan,Caccia,24020,BG,Lombardia,http://www.comune.ardesio.bg.it,Piazza Monte Grappa 3,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00328930169,comune.ardesio@pec.regione.lombardia.it,pec,info@comune.ardesio.bg.it,altro,,,,,,,,,,,0
c_a385,Comune di Ardore,Ardore,Francesco,Mauceri,89031,RC,Calabria,http://www.comune.ardore.rc.it,"Via Vittorio Emanuele, 35",Commissario Straordinario,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000590802,tributi.ardore@asmepec.it,pec,segreteriaardore@libero.it,altro,,,,,,,,,,,0
c_a386,Comune di Arena,Arena,Antonino,Schinella,89832,VV,Calabria,http://www.comune.arena.vv.it,Piazza Generale Pagano,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00297820797,protocollo.arena@asmepec.it,pec,finanziario.arena@asmepec.it,pec,,,,,,,http://www.facebook.com/arena,https://www.twitter.com/arena,https://www.youtube.com/arena,,0
c_a387,Comune di Arena Po,Arena Po,ALESSANDRO,BELFORTI,27040,PV,Lombardia,http://www.comune.arenapo.pv.it,Piazza Vittorio Emanuele N.14,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84000500185,arenapo@postemailcertificata.it,pec,ragioneria@comunearenapo.it,altro,segreteria@comunearenapo.it,altro,anagrafe@comunearenapo.it,altro,ufficiotecnico@comunearenapo.it,altro,,,,,0
c_a388,Comune di Arenzano,Arenzano,Luigi,Gambino,16011,GE,Liguria,http://www.comune.arenzano.ge.it,v. Sauli Pallavicino 39,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00449500107,info@pec.comune.arenzano.ge.it,pec,info@comune.arenzano.ge.it,altro,,,,,,,,,,,0
c_a389,Comune di Arese,Arese,Paolo,Pepe,20020,MI,Lombardia,http://www.comune.arese.mi.it,"Via Roma, 2",Segretario Generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,03366130155,protocollo@cert.comune.arese.mi.it,pec,,,,,,,,,,,,,0
c_a390,Comune di Arezzo,Arezzo,Alessandro,Ghinelli,52100,AR,Toscana,http://www.comune.arezzo.it,"Piazza Della Liberta', 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00176820512,comune.arezzo@postacert.toscana.it,pec,protocollo@comune.arezzo.it,altro,,,,,,,https://www.facebook.com/ComuneDiArezzo,https://twitter.com/ComunediArezzo,,,2
c_a392,Comune di Argelato,Argelato,Claudia,Muzic,40050,BO,Emilia Romagna,http://www.comune.argelato.bo.it,"Via Argelati, 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00968810374,comune.argelato@cert.provincia.bo.it,pec,,,,,,,,,,,,,0
c_a393,Comune di Argenta,Argenta,Valeria,Villa,44011,FE,Emilia Romagna,http://www.comune.argenta.fe.it,"Piazza Garibaldi,1",Segretario Generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00315410381,municipio@pec.comune.argenta.fe.it,pec,,,,,,,,,,,,,0
c_a394,Comune di Argentera,Argentera,Rodolfo,Ettorre,12010,CN,Piemonte,http://www.comune.argentera.cn.it,"Via Maestra, 44",Segretario comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003430040,argentera@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_a396,Comune di Arguello,Arguello,Alessandro,Fenocchio,12050,CN,Piemonte,http://www.comune.arguello.cn.it,"Via Principale, n.1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00564900041,comune.arguello.cn@cert.legalmail.it,pec,segreteria@comune.arguello.cn.it,altro,,,,,,,,,,,0
c_a397,Comune di Argusto,Argusto,Valter,Matozzo,88060,CZ,Calabria,http://www.comuneargusto.it,"Via Francesco Spasari, 97",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00336440797,sindaco@pec.comuneargusto.it,pec,info@comuneargusto.it,altro,,,,,,,,,,,0
c_a398,Comune di Ari,Ari,Marcello,Salerno,66010,CH,Abruzzo,http://www.comuneari.it,Via Papa Giovanni XXIII,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00252780697,protocollo.ari@pec.it,pec,segreteria@comuneari.it,altro,,,,,,,,,,,0
c_a399,Comune di Ariano Irpino,Ariano Irpino,Domenico,Gambacorta,83031,AV,Campania,http://www.comunediariano.it,"Piazza Plebiscito, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000350645,protocollo.arianoirpino@asmepec.it,pec,,,,,,,,,,,,,0
c_a400,Comune di Ariano nel Polesine,Ariano nel Polesine,Carmen Maria Rita,Mauri,45012,RO,Veneto,http://www.comune.arianonelpolesine.ro.it/web/arianopolesine,"Piazza Garibaldi, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00197150295,protocollo.comune.arianonelpolesine.ro@pecveneto.it,pec,,,ragioneria@comune.arianonelpolesine.ro.it,altro,,,,,,,,,0
c_a401,Comune di Ariccia,Ariccia,Roberto,Di Felice,40,RM,Lazio,http://www.comune.ariccia.rm.it,Piazza San Nicola,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02850270584,protocollo@pec.comunediariccia.it,pec,,,,,,,,,,,,,0
c_a402,Comune di Arielli,Arielli,Luigi,Cellini,66030,CH,Abruzzo,http://www.comune.arielli.ch.it,"Piazza Crognali, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00199350695,comunearielli.ragioneria@servercertificato.it,pec,comunearielli@comune.arielli.ch.it,altro,,,,,,,,,,,0
c_a405,Comune di Arignano,Arignano,Chiara,Dolci,10020,TO,Piemonte,http://www.comune.arignano.to.it,Via Gino Lisa N. 20,Responsabile Del Servizio,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000590016,arignano.torino@legalmail.it,pec,,,,,,,,,,,,,0
c_a407,Comune di Aritzo,Aritzo,Augusto,Pili,8031,NU,Sardegna,http://www.comune.aritzo.nu.it,Corso Umberto I N. 43,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00160010914,protocollo@pec.comune.aritzo.nu.it,pec,artzo.anagrafe@tiscali.it,altro,,,,,,,,,,,0
c_a409,Comune di Arizzano,Arizzano,Enrico,Calderoni,28811,VB,Piemonte,http://www.comune.arizzano.vb.it,"Corso Roma, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00475760039,arizzano@pec.it,pec,segreteria@comune.arizzano.vb.it,altro,,,,,,,,,,,0
c_a413,Comune di Arluno,Arluno,Moreno,Agolli,20010,MI,Lombardia,http://www.comune.arluno.mi.it,"Piazza De Gasperi, 7",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02938070154,protocollo@pec.comune.arluno.mi.it,pec,protocollo@comune.arluno.mi.it,altro,,,,,,,,https://twitter.com/ComunediArluno,,,2
c_a414,Comune di Armeno,Armeno,Pietro,Fortis,28011,NO,Piemonte,http://www.comune.armeno.no.it,Piazza Della Vittoria 11,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00481240034,armeno@cert.ruparpiemonte.it,pec,protocollo@comune.armeno.no.it,altro,,,,,,,,,,,0
c_a415,Comune di Armento,Armento,Franco,Curto,85010,PZ,Basilicata,http://comune.armento.pz.it,Piazza Umberto 14,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000210765,comune.armento@cert.ruparbasilicata.it,pec,,,,,,,,,,,,,0
c_a419,Comune di Armungia,Armungia,Donatella,Dessi,9040,CA,Sardegna,http://www.comune.armungia.ca.it/,"Via Funtanedda, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80019510926,protocollo@pec.comune.armungia.ca.it,pec,amministrativo@comune.armungia.ca.it,altro,,,,,,,,,,,0
c_a421,Comune di Arnara,Arnara,Maurizio,Cretacci,3020,FR,Lazio,http://www.comune.arnara.fr.it,Via Dei Fossi N.10,Responsabile Del Servizio Amministrativo,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80001610601,comunediarnara@postecert.it,pec,info@comune.arnara.fr.it,altro,,,,,,,,,,,0
c_a422,Comune di Arnasco,Arnasco,Graziella,Cannizzaro,17032,SV,Liguria,http://www.comunearnasco.it,P.zza Del Municipio N. 1,Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00326540093,comunearnasco@pec.it,pec,info@comunearnasco.it,altro,,,,,,,,,,,0
c_a424,Comune di Arnad,Arnad,Pierre,Bonel,11020,AO,Valle D'Aosta,http://www.comune.arnad.ao.it,Frazione Close' 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00125720078,protocollo@pec.comune.arnad.ao.it,pec,info@comune.arnad.ao.it,altro,,,,,,,,,,,0
c_a425,Comune di Arnesano,Arnesano,EMANUELE,SOLAZZO,73010,LE,Puglia,http://www.comune.arnesano.le.it,Via De Amicis,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80001410754,protocollo.comunearnesano@pec.rupar.puglia.it,pec,,,,,,,,,,,,,0
c_a427,Comune di Arola,Arola,Gianni,Dipietromaria,28899,VB,Piemonte,http://www.comune.arola.vb.it,"Via Omegna, 25",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00436310031,arola@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_a429,Comune di Arona,Arona,Alberto,Gusmeroli,28041,NO,Piemonte,http://www.comune.arona.no.it,Via San Carlo 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000470039,protocollo@pec.comune.arona.no.it,pec,protocollo@comune.arona.no.it,altro,,,,,,,,,https://www.youtube.com/channel/UC6NdMqPZbDWXQZe1HGZK0Jg,,0
c_a430,Comune di Arosio,Arosio,ALESSANDRA,POZZOLI,22060,CO,Lombardia,http://www.comune.arosio.co.it,"Viale Grandi Invalidi, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001550136,comune.arosio@halleypec.it,pec,contialberto@comune.arosio.co.it,altro,,,,,,,,,,,0
c_a432,Comune di Arpaise,Arpaise,Vincenzo,Forni Rossi,82010,BN,Campania,http://www.comunearpaise.it,Via P.E.Capone,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003370626,comunearpaise@asmepec.it,pec,anagrafe.arpaise@asmepec.it,pec,,,,,,,,,,,0
c_a433,Comune di Arpino,Arpino,Renato,Rea,3033,FR,Lazio,http://www.comune.arpino.fr.it,"Via Aquila Romana, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000270601,pec@comunearpinopec.it,pec,info@comune.arpino.fr.it,altro,,,,,,,,,,,0
c_a434,Comune di Arqua Petrarca,Arqua' Petrarca,Sonia,Schivo,35032,PD,Veneto,http://www.comune.arqua.pd.it,"Piazza San Marco, 1",Area Finanziaria,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82005230287,arquapetrarca.pd@cert.ip-veneto.net,pec,arqua.petrarca@tin.it,altro,,,,,,,,,,,1
c_a435,Comune di Arqua' Polesine,Arqua' Polesine,Chiara,Turolla,45031,RO,Veneto,http://www.comune.arqua.ro.it,"Via Roma, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00199870296,comune.arqua.ro@legalmail.it,pec,info@comune.arqua.ro.it,altro,,,,,,,,,,,0
c_a436,Comune di Arquata Scrivia,Arquata Scrivia,Alberto,Basso,15061,AL,Piemonte,http://www.comune.arquatascrivia.al.it,"Piazza S. Bertelli, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00274600063,comune.arquatascrivia.al@legalmail.it,pec,,,,,,,,,,,,,0
c_a437,Comune di Arquata del Tronto,Arquata del Tronto,Aleandro,Petrucci,63096,AP,Marche,http://www.comune.arquatadeltronto.ap.it,"Piazza Umberto I, 20",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00353580442,comune.arquatadeltronto@emarche.it,pec,,,,,,,,,,,,,0
c_a438,Comune di Arre,Arre,Alberto,Sturaro,35020,PD,Veneto,http://www.comune.arre.pd.it,"Via Roma, 94",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80008810287,arre.pd@legalmailpa.it,pec,,,,,,,,,,,,,0
c_a439,Comune di Arrone,Arrone,Loreto,Fioretti,5031,TR,Umbria,http://www.comune.arrone.terni.it,"Via Della Resistenza, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00069210557,comune.arrone@postacert.umbria.it,pec,,,,,,,,,,,,,0
c_a440,Comune di Arzago D'Adda,Arzago d'Adda,Gabriele,Riva,24040,BG,Lombardia,http://www.comune.arzago.bg.it,"Piazza Indipendenza, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84003870163,comune.arzagodadda@legalmail.it,pec,,,,,,,,,,,,,0
c_a441,Comune di Arsago Seprio,Arsago Seprio,Claudio,Montagnoli,21010,VA,Lombardia,http://www.comune.arsagoseprio.va.it,Piazza XXV Aprile 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00561120122,comunediarsagoseprio@legalmail.it,pec,ragioneria@comune.arsagoseprio.va.it,altro,,,,,,,,,,,0
c_a443,Comune di Arsie',Arsie',LUCA,STRAPPAZZON,32030,BL,Veneto,http://www.comune.arsie.bl.it,Piazza Marconi N.1,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00207780255,arsie.bl@cert.ip-veneto.net,pec,arsie@feltrino.bl.it,altro,,,,,,,,,,,0
c_a444,Comune di Arsiero,Arsiero,Cristina,Meneghini,36011,VI,Veneto,http://www.comune.arsiero.vi.it,"Piazza F. Rossi, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00294880240,comune.arsiero.vi@pecveneto.it,pec,segreteria@comune.arsiero.vi.it,altro,,,,,,,,,,,0
c_a445,Comune di Arsita,Arsita,Vincenzo,Di Marcantonio,64031,TE,Abruzzo,http://www.comune.arsita.te.it,"Viale S. Francesco, 35",Responsabile Area Demografica,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00139560676,protocollo.arsita@anutel.it,pec,areademografica@comune.arsita.te.it,altro,areafinanziaria@comune.arsita.te.it,altro,comune.arsita@tiscali.it,altro,a_cerrone@libero.it,altro,,,,,2
c_a446,Comune di Arsoli,Arsoli,GABRIELE,CAUCCI,23,RM,Lazio,http://www.comunediarsoli.rm.it,"Piazza Martiri Antifascisti, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86001750586,rag.comunearsoli@pec.cittametropolitanaroma.gov.it,pec,rag.comunearsoli@libero.it,altro,,,,,,,,,,,3
c_a447,Comune di Arta Terme,Arta Terme,LUIGI,GONANO,33022,UD,Friuli Venezia Giulia,http://WWW.COMUNE.ARTA-TERME.UD.IT,"Via Umberto I , 1",SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84001010309,comune.artaterme@certgov.fvg.it,pec,demografico@com-arta-terme.regione.fvg.it,altro,,,,,,,,,,,0
c_a448,Comune di Artegna,Artegna,Aldo,Daici,33011,UD,Friuli Venezia Giulia,http://www.comune.artegna.ud.it,"Piazza Marnico, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000370302,comune.artegna@certgov.fvg.it,pec,info@com-artegna.regione.fvg.it,altro,,,,,,,,,,,0
c_a449,Comune di Artena,Artena,Mariagrazia,Di Re,31,RM,Lazio,http://www.comune.artena.rm.it,Via Filippo Prosperi n. 1,responsabile servizio,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02311370585,comune.artena@pec.it,pec,affarigenerali@comune.artena.rm.it,altro,,,,,,,,,,,0
c_a452,Comune di Arvier,Arvier,Mauro,LUCIANAZ,11011,AO,Valle D'Aosta,http://www.arvier.eu,Via Corrado Gex N. 8,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003210079,protocollo@pec.comune.arvier.ao.it,pec,info@comune.arvier.ao.it,altro,,,,,,,,,,,0
c_a453,Comune di Arzachena,Arzachena,Roberto,Ragnedda,7021,OT,Sardegna,http://www.comunearzachena.it,v. Firenze 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000900900,protocollo@pec.comarzachena.it,pec,,,,,,,,,,,,,0
c_a454,Comune di Arzana,Arzana,Marco,Melis,8040,OG,Sardegna,http://www.comune.arzana.og.it/,"Via Monsignor Virgilio, 30 bis",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000990919,comunearzana@pec.it,pec,resp.amministrativo@comune.arzana.og.it,altro,resp.finanziario@comune.arzana.og.it,altro,resp.tecnico@comune.arzana.og.it,altro,,,,,,,0
c_a455,Comune di Arzano,Arzano,Gabriella,D'Orso,80022,NA,Campania,http://www.comunearzano.it,"Piazza Raffaele Cimmino, 1",Commissione Straordinaria,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80029290634,protocollo@pec.comune.arzano.na.it,pec,,,,,,,,,,,,,0
c_a458,Comune di Arzergrande,Arzergrande,Filippo,Lazzarin,35020,PD,Veneto,http://www.comune.arzergrande.pd.it,"Via Roma, 104",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80008830285,arzergrande@postemailcertificata.it,pec,arzergrande.pd@cert.ip-veneto.net,pec,,,,,,,,,,,0
c_a459,Comune di Arzignano,Arzignano,Giorgio,Gentilin,36071,VI,Veneto,http://www.comune.arzignano.vi.it,Piazza Liberta' 12,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00244950242,arzignano.vi@cert.ip-veneto.net,pec,,,,,,,,,,,,,0
c_a460,Comune di Ascea,Ascea,PIETRO,D'ANGIOLILLO,84046,SA,Campania,http://www.comune.ascea.sa.it,Via XXIV Maggio,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,03519370658,protocollo.comunediascea@pec.it,pec,ragioneria.ascea@libero.it,altro,,,,,,,,,,,1
c_a461,Comune di Asciano,Asciano,Paolo,Bonari,53041,SI,Toscana,http://www.comune.asciano.siena.it,"Corso Matteotti, 45",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002090522,comune.asciano@postacert.toscana.it,pec,,,,,,,,,https://www.facebook.com/pages/Asciano-in-Comune/430264000393037?ref=ts&fref=ts,https://twitter.com/AscianoinComune,,,3
c_a462,Comune di Ascoli Piceno,Ascoli Piceno,Guido,Castelli,63100,AP,Marche,http://www.comune.ap.it,"Piazza Arringo, 7",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00229010442,comune.ascolipiceno@actaliscertymail.it,pec,protocollo@comune.ascolipiceno.it,altro,urp@comune.ascolipiceno.it,altro,ufficio.comunicazione@comune.ascolipiceno.it,altro,,,https://www.facebook.com/ascolipiceno,https://twitter.com/comuneap,http://www.youtube.com/channel/UCcd-iCnJRPujpMAcqm67URQ,,0
c_a463,Comune di Ascoli Satriano,Ascoli Satriano,Savino,DANARO,71022,FG,Puglia,http://www.comune.ascolisatriano.fg.it,"Via Torre Arsa, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003010719,protocollo.ascolisatriano@pec.leonet.it,pec,sindaco@comune.ascolisatriano.fg.it,altro,,,,,,,,,,,0
