ipa,license,other,word,cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili,slug,name,lat,lng
c_a178,,,Open Data,c_a178,Comune di Aldeno,Aldeno,Nicola,Fioretti,38060,TN,Trentino Alto Adige,http://www.comune.aldeno.tn.it,Piazza Cesare Battisti N. 5,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80013230224,aldeno@postemailcertificata.it,pec,protocollo@comune.aldeno.tn.it,altro,,,,,,,,,,,0,aldeno,Aldeno,45.9791,11.0946
c_m360,,,Open Data,c_m360,Comune di Sella Giudicarie,Sella Giudicarie,Vincenzo,Todaro,38087,TN,Trentino Alto Adige,http://www.comunesellagiudicarie.tn.it,"Piazza Cesare Battisti, 1",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2401900226,comune@pec.comune.sellagiudicarie.tn.it,pec,,,,,,,,,,,,,0,sella-giudicarie,Sella Giudicarie,45.98378,10.66922
c_l121,,,Open Data,c_l121,Comune di Terragnolo,Terragnolo,Lorenzo,Galletti,38060,TN,Trentino Alto Adige,http://www.comune.terragnolo.tn.it,"Frazione Piazza, 14",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,267990224,posta@pec.comune.terragnolo.tn.it,pec,,,,,,,,,,,,,0,terragnolo,Terragnolo,45.8788,11.1546
c_m361,,,Open Data,c_m361,Comune di Tre Ville,Tre Ville,Sabrina,Priami,38070,TN,Trentino Alto Adige,http://www.comunetreville.tn.it,"Via Roma, 4a",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2402200220,comune@pec.comunetreville.tn.it,pec,,,,,,,,,,,,,0,tre-ville,Treville,45.0978,8.3606
c_f311,,,Open Data (dati aperti),c_f311,Comune di Mombaruzzo,Mombaruzzo,Giovanni,Spandonaro,14046,AT,Piemonte,http://www.comune.mombaruzzo.at.it,"Piazza Marconi, 1",sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,182890053,mombaruzzo@cert.ruparpiemonte.it,pec,protocollo@comune.mombaruzzo.at.it,altro,demografici@comune.mombaruzzo.at.it,altro,,,,,,,,,0,mombaruzzo,Mombaruzzo,44.7721,8.4484
c_d052,,,Open Data,c_d052,Comune di Cortazzone,Cortazzone,Francesco,Chiara,14010,AT,Piemonte,http://www.comune.cortazzone.at.it,"Via Del Castello, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003410059,comune.cortazzone@pec.it,pec,,,,,,,,,,,,,0,cortazzone,Cortazzone,44.9798,8.0618
c_g687,,,Open data del comune di Piombino,c_g687,Comune di Piombino,Piombino,Francesco,Ferrari,57025,LI,Toscana,http://www.comune.piombino.li.it,Via Ferruccio 4,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,290280494,comunepiombino@postacert.toscana.it,pec,,,,,,,,,https://www.facebook.com/pages/Comune-di-Piombino/1431024277118759,https://twitter.com/ComunePiombino,http://www.youtube.com/user/piombinoURP,,0,piombino,Piombino,42.9259,10.5254
c_l531,,,Open Data,c_l531,Comune di Vaglio Serra,Vaglio Serra,Cristiano Piergiuseppe,Fornaro,14049,AT,Piemonte,http://www.comune.vaglioserra.at.it/,"Via al Castello, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82002530051,comune.vaglioserra.at@cert.legalmail.it,pec,protocollo@comune.vaglioserra.at.it,altro,ragioneria@comune.vaglioserra.at.it,altro,tecnico@comune.vaglioserra.at.it,altro,,,,,,,0,vaglio-serra,Vaglio Serra,44.7974,8.34
c_i949,,,Open Data,c_i949,Comune di Stenico,Stenico,Monica,Mattevi,38070,TN,Trentino Alto Adige,http://www.comune.stenico.tn.it,Via Giuseppe Garibaldi N 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,308750223,comune@pec.comune.stenico.tn.it,pec,segreteria@comune.stenico.tn.it,altro,ragioneria@comune.stenico.tn.it,altro,,,,,,,,,0,stenico,Stenico,46.0512,10.8545
c_d678,,,Open Data,c_d678,Comune di Fontanile,Fontanile,Sandra,Balbo,14044,AT,Piemonte,http://www.comune.fontanile.at.it,P. San Giovanni Battista 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000070050,fontanile@cert.ruparpiemonte.it,pec,protocollo@comune.fontanile.at.it,altro,,,,,,,,,,,0,fontanile,Fontanile,44.7539,8.4225
c_b153,,,Open Data,c_b153,Comune di Brentonico,Brentonico,Debora,Sartori,38060,TN,Trentino Alto Adige,http://www.comune.brentonico.tn.it,Via Fabio Filzi 35,Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,126690221,comunebrentonico@legalmail.it,pec,segreteria@comune.brentonico.tn.it,altro,anagrafe@pec.comune.brentonico.tn.it,pec,appalti@pec.comune.brentonico.tn.it,pec,,,,,,,0,brentonico,Brentonico,45.82,10.9563
c_i573,,,Open Data,c_i573,Comune di Segni,Segni,Piero,Cascioli,37,RM,Lazio,http://www.comune.segni.rm.it,"Via Umberto I, 99",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,87000150588,comune.segni@pec.it,pec,,,,,,,,,,,,,0,segni,Segni,41.6883,13.0163
c_e507,,,Open Data,c_e507,Comune di Lecco,Lecco,Virginio,Brivio,23900,LC,Lombardia,http://www.comune.lecco.it,"Piazza Diaz, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,623530136,comune@pec.comunedilecco.it,pec,,,,,,,,,https://it-it.facebook.com/ComunediLecco,,https://www.youtube.com/channel/UC6mMACoCnt9fgmMkZeS1s4Q,,0,lecco,Lecco,45.853,9.3901
c_a944,,,Open data Bologna,c_a944,Comune di Bologna,Bologna,Virginio,Merola,40121,BO,Emilia Romagna,http://www.comune.bologna.it,"Piazza Maggiore, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,1232710374,ProtocolloGenerale@pec.comune.bologna.it,pec,,,,,,,,,,,,,0,bologna,Bologna,44.4938,11.3387
c_f556,,,Open data,c_f556,Comune di Montemagno,Montemagno,Paolo,Porta,14030,AT,Piemonte,http://www.comune.montemagno.at.it,Vicolo I 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003710052,comune.montemagno@pec.it,pec,info@comune.montemagno.at.it,altro,,,,,,,,,,,0,montemagno,Montemagno,43.8475,10.94
c_a821,,,Open Data,c_a821,Comune di Besenello,Besenello,Cristian,Comperini,38060,TN,Trentino Alto Adige,http://www.comune.besenello.tn.it,"Via Degasperi, 5",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,149110223,comunedibesenello@pec.it,pec,info@comune.besenello.tn.it,altro,,,,,,,,,,,0,besenello,Besenello,45.943999999999996,11.1082
c_g388,,,Open data,c_g388,Comune di Pavia,Pavia,Mario Fabrizio,Fracassi,27100,PV,Lombardia,http://www.comune.pv.it,"Piazza Municipio, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,296180185,protocollo@pec.comune.pavia.it,pec,,,,,,,,,https://www.facebook.com/comunePV,https://twitter.com/ComunePV,https://www.youtube.com/user/redazionepv,,2,pavia,Pavia,45.1859,9.1566
c_i695,,,Open Data,c_i695,Comune di Sestu,Sestu,Maria Paola,Secci,9028,CA,Sardegna,http://www.comune.sestu.ca.it,"Via Scipione, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80004890929,protocollo.sestu@pec.it,pec,,,,,,,,,,,,,0,sestu,Sestu,39.2955,9.0941
c_h250,,,OpenData,c_h250,Comune di Revigliasco d'Asti,Revigliasco d'Asti,Giuseppe,Contorno,14010,AT,Piemonte,http://www.comune.revigliasco.asti.it,"Piazza Vittorio Alfieri, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,131050056,revigliasco.dasti@cert.ruparpiemonte.it,pec,segreteria@comune.revigliasco.asti.it,altro,,,,,,,,,,,0,revigliasco-d-asti,Revigliasco d'Asti,44.858999999999995,8.1586
c_d273,,,Open Data,c_d273,Comune di Denno,Denno,Fabrizio,Inama,38010,TN,Trentino Alto Adige,http://www.comune.denno.tn.it,"Via G.Ossanna, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80014520227,comune@pec.comune.denno.tn.it,pec,c.denno@comuni.infotn.it,altro,,,,,,,,,,,0,denno,Denno,46.2736,11.0488
c_m394,,,OpenData,c_m394,Comune di Centro Valle Intelvi,Centro Valle Intelvi,Mario,Pozzi,22028,CO,Lombardia,http://www.comune.centrovalleintelvi.co.it,"Largo IV Novembre, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,3747990137,centrovalleintelvi@pec.it,pec,protocollo@comune.centrovalleintelvi.co.it,altro,,,,,,,,,,,0,centro-valle-intelvi,Centro Valle Intelvi,45.96878,9.08189
c_i206,,,Linked Open Data,c_i206,Comune di Santa Giustina,Santa Giustina,Martina,Ravagni,32035,BL,Veneto,http://www.comune.santagiustina.bl.it,"Piazza Maggiore, 1",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,95070256,comune.santagiustina.bl@pecveneto.it,pec,,,,,,,,,https://www.facebook.com/pages/Comune-di-Santa-Giustina/171296252926186,,,,0,santa-giustina,Santa Giustina,44.4177,8.4825
c_a266,,,Open Data,c_a266,Comune di Cortina D' Ampezzo,Cortina d'Ampezzo,Gianpietro,Ghedina,32043,BL,Veneto,http://www.comunecortinadampezzo.it,"Corso Italia, 33",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,CDA,S,87640256,cortina@pec.comunecortinadampezzo.it,pec,,,,,,,,,,,,,3,cortina-d-ampezzo,Cortina d'Ampezzo,46.5374,12.1389
c_d863,,,Open Data,c_d863,Comune di Galatone,Galatone,FLAVIO,FILONI,73044,LE,Puglia,http://www.comune.galatone.le.it,Piazza Costadura,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82001290756,protocollo.comune.galatone@pec.rupar.puglia.it,pec,sindaco@comune.galatone.le.it,altro,,,,,,,,,,,0,galatone,Galatone,40.1439,18.0713
c_h148,,,i dati aperti della pubblica amministrazione,c_h148,Comune di Racalmuto,Racalmuto,Vincenzo,Maniglia,92020,AG,Sicilia,http://www.comune.racalmuto.ag.it/,"Via Vitt. Emanuele, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82002360848,comunediracalmuto.ag@pec.it,pec,salvatore.restivo@comune.racalmuto.ag.it,altro,sindaco.maniglia@comune.racalmuto.ag.it,altro,info@comune.racalmuto.ag.it,altro,,,,,,,3,racalmuto,Racalmuto,37.4088,13.7331
c_b400,,,Open Data,c_b400,Comune di Caldes,Caldes,Antonio,Maini,38022,TN,Trentino Alto Adige,http://www.comune.caldes.tn.it,"Via Al Castello, 12",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83005150228,comune@pec.comune.caldes.tn.it,pec,,,,,,,,,,,,,0,caldes,Caldes,46.3651,10.9424
c_e500,,,Open Data,c_e500,Comune di Lavis,Lavis,Mariano,Carlini,38015,TN,Trentino Alto Adige,http://www.comune.lavis.tn.it,"Via Matteotti, 45",Segretario Generale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,179650221,pec.comunelavis@legalmail.it,pec,info@comunelavis.it,altro,,,,,,,,,,,0,lavis,Lavis,46.1405,11.1139
c_l664,,,DATI APERTI,c_l664,Comune di Vanzaghello,Vanzaghello,Arconte,Gatti,20020,MI,Lombardia,http://www.comune.vanzaghello.mi.it,"Via Donatori Volontari Del Sangue, 3",Sindaco pro tempore,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,2937320154,comune.vanzaghello@postecert.it,pec,info@comune.vanzaghello.mi.it,altro,,,,,,,,,,,3,vanzaghello,Vanzaghello,45.58,8.7798
c_c712,,,Open Data,c_c712,Comune di Cinte Tesino,Cinte Tesino,Bruno,Zampedri,38050,TN,Trentino Alto Adige,http://www.comune.cintetesino.tn.it/,"Via Don Dalmonego, 57",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,302450226,comune@pec.comune.cintetesino.tn.it,pec,cintetesino@comune.cintetesino.tn.it,altro,,,,,,,,,,,0,cinte-tesino,Cinte Tesino,46.0586,11.6144
c_a390,,,Open data,c_a390,Comune di Arezzo,Arezzo,Alessandro,Ghinelli,52100,AR,Toscana,http://www.comune.arezzo.it,"Piazza Della Liberta', 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,176820512,comune.arezzo@postacert.toscana.it,pec,protocollo@comune.arezzo.it,altro,,,,,,,https://www.facebook.com/ComuneDiArezzo,https://twitter.com/ComunediArezzo,,,2,arezzo,Arezzo,43.4712,11.8631
c_a902,,,Open Data,c_a902,Comune di Bleggio Superiore,Bleggio Superiore,Alberto,Iori,38071,TN,Trentino Alto Adige,http://www.comune.bleggiosuperiore.tn.it,Frazione Santa Croce 40,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,308700228,comune@pec.comune.bleggiosuperiore.tn.it,pec,,,,,,,,,,,,,0,bleggio-superiore,Bleggio Superiore,46.0251,10.8378
c_a778,,,OpenData,c_a778,Comune di Bene Lario,Bene Lario,Mario Abele,Fumagalli,22010,CO,Lombardia,http://www.comune.benelario.co.it,"Via Superiore, 25",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,467880134,comune.benelario@pec.regione.lombardia.it,pec,,,,,,,,,,,,,0,bene-lario,Bene Lario,46.0294,9.1851
c_f052,,,Matera Opendata,c_f052,Comune di Matera,Matera,Raffaello,De Ruggieri,75100,MT,Basilicata,http://www.comune.mt.it,Via Aldo Moro,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002870774,comune.matera@cert.ruparbasilicata.it,pec,,,,,,,,,,,,,0,matera,Matera,40.6687,16.6061
c_l218,,,"<div class=""row"">
                     <ul class=""nav""><li class=""page_item page-item-365""><a href=""https://www.comune.torinodisangro.ch.it/accessibilita/"">Accessibilità</a></li>
<li class=""page_item page-item-1570""><a href=""https://www.comune.torinodisangro.ch.it/adotta-un-cane/"">Adotta un cane</a></li>
<li class=""page_item page-item-1431""><a href=""https://www.comune.torinodisangro.ch.it/amici-del-mare/"">Amici del Mare</a></li>
<li class=""page_item page-item-1378""><a href=""https://www.comune.torinodisangro.ch.it/amministrazione/"">Amministrazione</a></li>
<li class=""page_item page-item-1415""><a href=""https://www.comune.torinodisangro.ch.it/amministrazione-trasparente/"">Amministrazione trasparente</a></li>
<li class=""page_item page-item-994""><a href=""https://www.comune.torinodisangro.ch.it/antonio-giorgio/"">Antonio Giorgio</a></li>
<li class=""page_item page-item-1182""><a href=""https://www.comune.torinodisangro.ch.it/antonino-romagnoli/"">Arch. Antonino Romagnoli</a></li>
<li class=""page_item page-item-2143""><a href=""https://www.comune.torinodisangro.ch.it/archivio-ordinanze/"">Archivio Ordinanze</a></li>
<li class=""page_item page-item-1255""><a href=""https://www.comune.torinodisangro.ch.it/asl-lanciano-vasto-chieti/"">ASL Lanciano-Vasto-Chieti</a></li>
<li class=""page_item page-item-571""><a href=""https://www.comune.torinodisangro.ch.it/atti-online/"">Atti online</a></li>
<li class=""page_item page-item-1392""><a href=""https://www.comune.torinodisangro.ch.it/attionline/"">Atti online</a></li>
<li class=""page_item page-item-1216""><a href=""https://www.comune.torinodisangro.ch.it/centro-alda-merini/"">Centro culturale Alda Merini</a></li>
<li class=""page_item page-item-988""><a href=""https://www.comune.torinodisangro.ch.it/claudio-schipsi/"">Claudio Schipsi</a></li>
<li class=""page_item page-item-1118""><a href=""https://www.comune.torinodisangro.ch.it/condice-di-comportamento/"">Codice di Comportamento</a></li>
<li class=""page_item page-item-1128""><a href=""https://www.comune.torinodisangro.ch.it/codice-disciplinare/"">Codice Disciplinare</a></li>
<li class=""page_item page-item-1196""><a href=""https://www.comune.torinodisangro.ch.it/commercio-suap/"">Commercio-SUAP</a></li>
<li class=""page_item page-item-1479 current_page_item""><a href=""https://www.comune.torinodisangro.ch.it/"">Comune Torino di Sangro</a></li>
<li class=""page_item page-item-1319""><a href=""https://www.comune.torinodisangro.ch.it/contratti-integrativi/"">Contratti Integrativi</a></li>
<li class=""page_item page-item-1366""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-2012/"">Contratto decentrato integrativo 2012</a></li>
<li class=""page_item page-item-1358""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-2013/"">Contratto decentrato integrativo 2013</a></li>
<li class=""page_item page-item-1348""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-2014/"">Contratto decentrato integrativo 2014</a></li>
<li class=""page_item page-item-1341""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-2015/"">Contratto decentrato integrativo 2015</a></li>
<li class=""page_item page-item-1334""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-2016/"">Contratto decentrato integrativo 2016</a></li>
<li class=""page_item page-item-1292""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-normativo-2016-2018/"">Contratto decentrato integrativo 2016-2018</a></li>
<li class=""page_item page-item-1327""><a href=""https://www.comune.torinodisangro.ch.it/contratto-decentrato-integrativo-normativo-2017/"">Contratto decentrato integrativo 2017</a></li>
<li class=""page_item page-item-1049""><a href=""https://www.comune.torinodisangro.ch.it/cug/"">CUG – Comitato Unico di Garanzia</a></li>
<li class=""page_item page-item-1184""><a href=""https://www.comune.torinodisangro.ch.it/domenico-trivellato/"">Domenico Trivellato</a></li>
<li class=""page_item page-item-1151""><a href=""https://www.comune.torinodisangro.ch.it/giovanna-sabbarese/"">Dott.ssa Giovanna Sabbarese</a></li>
<li class=""page_item page-item-1162""><a href=""https://www.comune.torinodisangro.ch.it/marta-colasante/"">Dott.ssa Marta Colasante</a></li>
<li class=""page_item page-item-1584""><a href=""https://www.comune.torinodisangro.ch.it/fatturazione-elettronica/"">Fatturazione Elettronica</a></li>
<li class=""page_item page-item-999""><a href=""https://www.comune.torinodisangro.ch.it/filippo-priori/"">Filippo Priori</a></li>
<li class=""page_item page-item-1445""><a href=""https://www.comune.torinodisangro.ch.it/foto-storiche/"">Foto Storiche</a></li>
<li class=""page_item page-item-1440""><a href=""https://www.comune.torinodisangro.ch.it/galleria/"">Galleria fotografica</a></li>
<li class=""page_item page-item-6""><a href=""https://www.comune.torinodisangro.ch.it/home/"">Home</a></li>
<li class=""page_item page-item-1583""><a href=""https://www.comune.torinodisangro.ch.it/home-page/"">Home Page</a></li>
<li class=""page_item page-item-1386""><a href=""https://www.comune.torinodisangro.ch.it/i-settori/"">I Settori</a></li>
<li class=""page_item page-item-1288""><a href=""https://www.comune.torinodisangro.ch.it/cimitero-inglese/"">Il Cimitero Inglese</a></li>
<li class=""page_item page-item-957""><a href=""https://www.comune.torinodisangro.ch.it/il-consiglio/"">Il Consiglio</a></li>
<li class=""page_item page-item-1144""><a href=""https://www.comune.torinodisangro.ch.it/segretario-comunale/"">Il segretario comunale</a></li>
<li class=""page_item page-item-935""><a href=""https://www.comune.torinodisangro.ch.it/il-sindaco/"">Il Sindaco</a></li>
<li class=""page_item page-item-1273""><a href=""https://www.comune.torinodisangro.ch.it/il-territorio/"">Il Territorio</a></li>
<li class=""page_item page-item-1222""><a href=""https://www.comune.torinodisangro.ch.it/imposta-di-soggiorno/"">Imposta di Soggiorno</a></li>
<li class=""page_item page-item-1279""><a href=""https://www.comune.torinodisangro.ch.it/costa-dei-trabocchi/"">La Costa dei Trabocchi</a></li>
<li class=""page_item page-item-909""><a href=""https://www.comune.torinodisangro.ch.it/la-giunta/"">La Giunta</a></li>
<li class=""page_item page-item-1270""><a href=""https://www.comune.torinodisangro.ch.it/la-storia/"">La Storia</a></li>
<li class=""page_item page-item-1420""><a href=""https://www.comune.torinodisangro.ch.it/le-associazioni/"">Le Associazioni</a></li>
<li class=""page_item page-item-1276""><a href=""https://www.comune.torinodisangro.ch.it/le-chiese/"">Le Chiese</a></li>
<li class=""page_item page-item-1291""><a href=""https://www.comune.torinodisangro.ch.it/ricorrenze/"">Le Ricorrenze</a></li>
<li class=""page_item page-item-1429""><a href=""https://www.comune.torinodisangro.ch.it/liberarti/"">LiberArti</a></li>
<li class=""page_item page-item-1018""><a href=""https://www.comune.torinodisangro.ch.it/lo-statuto/"">Lo Statuto</a></li>
<li class=""page_item page-item-1866""><a href=""https://www.comune.torinodisangro.ch.it/mail/"">Mail</a></li>
<li class=""page_item page-item-367""><a href=""https://www.comune.torinodisangro.ch.it/note-legali/"">Note legali</a></li>
<li class=""page_item page-item-1265""><a href=""https://www.comune.torinodisangro.ch.it/numeri-utili/"">Numeri utili</a></li>
<li class=""page_item page-item-1408""><a href=""https://www.comune.torinodisangro.ch.it/open-data/"">Open Data</a></li>
<li class=""page_item page-item-1140""><a href=""https://www.comune.torinodisangro.ch.it/orari-uffici-comunali/"">Orari uffici comunali</a></li>
<li class=""page_item page-item-1136""><a href=""https://www.comune.torinodisangro.ch.it/organigramma/"">Organigramma</a></li>
<li class=""page_item page-item-1412""><a href=""https://www.comune.torinodisangro.ch.it/pec/"">P.E.C. &#8211; Posta Elettronica Certificata</a></li>
<li class=""page_item page-item-1932""><a href=""https://www.comune.torinodisangro.ch.it/pagina-di-test/"">pagina di test</a></li>
<li class=""page_item page-item-1302""><a href=""https://www.comune.torinodisangro.ch.it/pagina-menu/"">pagina menu</a></li>
<li class=""page_item page-item-2271""><a href=""https://www.comune.torinodisangro.ch.it/piano-di-gestione-del-territorio/"">Piano di gestione del territorio</a></li>
<li class=""page_item page-item-1614""><a href=""https://www.comune.torinodisangro.ch.it/piano-regolatore-esecutivo/"">Piano Regolatore Esecutivo</a></li>
<li class=""page_item page-item-1193""><a href=""https://www.comune.torinodisangro.ch.it/polizia-municipale/"">Polizia Municipale</a></li>
<li class=""page_item page-item-369""><a href=""https://www.comune.torinodisangro.ch.it/privacy/"">Privacy</a></li>
<li class=""page_item page-item-726""><a href=""https://www.comune.torinodisangro.ch.it/privacy-policy/"">Privacy Policy</a></li>
<li class=""page_item page-item-1427""><a href=""https://www.comune.torinodisangro.ch.it/pro-loco/"">Pro Loco Torino di Sangro e Marina</a></li>
<li class=""page_item page-item-1596""><a href=""https://www.comune.torinodisangro.ch.it/raccolta-differenziata/"">Raccolta differenziata</a></li>
<li class=""page_item page-item-1066""><a href=""https://www.comune.torinodisangro.ch.it/regolamenti/"">Regolamenti</a></li>
<li class=""page_item page-item-1034""><a href=""https://www.comune.torinodisangro.ch.it/responsabile-della-trasparenza/"">Responsabile della Trasparenza</a></li>
<li class=""page_item page-item-1024""><a href=""https://www.comune.torinodisangro.ch.it/responsabile-potere-sostitutivo/"">Responsabile Potere Sostitutivo</a></li>
<li class=""page_item page-item-1042""><a href=""https://www.comune.torinodisangro.ch.it/responsabile-prevenzione-corruzione/"">Responsabile Prevenzione e Corruzione</a></li>
<li class=""page_item page-item-1186""><a href=""https://www.comune.torinodisangro.ch.it/riserva-lecceta/"">Riserva Lecceta</a></li>
<li class=""page_item page-item-983""><a href=""https://www.comune.torinodisangro.ch.it/sabrina-paolucci/"">Sabrina Paolucci</a></li>
<li class=""page_item page-item-1383""><a href=""https://www.comune.torinodisangro.ch.it/servizi-cittadino/"">Servizi al cittadino</a></li>
<li class=""page_item page-item-1148""><a href=""https://www.comune.torinodisangro.ch.it/settore-amministrativo/"">Settore Amministrativo</a></li>
<li class=""page_item page-item-1172""><a href=""https://www.comune.torinodisangro.ch.it/settore-economico-finanziario/"">Settore Economico-Finanziario</a></li>
<li class=""page_item page-item-1179""><a href=""https://www.comune.torinodisangro.ch.it/settore-tecnico-manutentivo/"">Settore Tecnico-Manutentivo</a></li>
<li class=""page_item page-item-1159""><a href=""https://www.comune.torinodisangro.ch.it/alberico-marocco/"">Sig. Alberico Marocco</a></li>
<li class=""page_item page-item-1175""><a href=""https://www.comune.torinodisangro.ch.it/anselmo-valerio/"">Sig. Anselmo Valerio</a></li>
<li class=""page_item page-item-1156""><a href=""https://www.comune.torinodisangro.ch.it/concetta-rotoli/"">Sig.ra Concetta Rotoli</a></li>
<li class=""page_item page-item-1166""><a href=""https://www.comune.torinodisangro.ch.it/lorella-lusi/"">Sig.ra Lorella Lusi</a></li>
<li class=""page_item page-item-1177""><a href=""https://www.comune.torinodisangro.ch.it/silvana-di-ilio/"">Sig.ra Silvana Di Ilio</a></li>
<li class=""page_item page-item-1389""><a href=""https://www.comune.torinodisangro.ch.it/storia-territorio/"">Storia e Territorio</a></li>
<li class=""page_item page-item-1231""><a href=""https://www.comune.torinodisangro.ch.it/tributi/"">Tributi</a></li>
<li class=""page_item page-item-1219""><a href=""https://www.comune.torinodisangro.ch.it/turismo/"">Turismo</a></li>
<li class=""page_item page-item-1464""><a href=""https://www.comune.torinodisangro.ch.it/uffici-e-contatti/"">Uffici e Contatti</a></li>
<li class=""page_item page-item-1576""><a href=""https://www.comune.torinodisangro.ch.it/wifi-to-coast/"">Wifi to Coast</a></li>
</ul>
                  </div>",c_l218,Comune di Torino di Sangro,Torino di Sangro,NINO,DI FONSO,66020,CH,Abruzzo,http://www.comune.torinodisangro.ch.it,"Piazza Donato Iezzi, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,243570694,protocollo@comunetorinodisangro.legalmail.it,pec,dir_amministrativo@comune.torinodisangro.ch.it,altro,,,,,,,,,,,0,torino-di-sangro,Torino di Sangro,42.1892,14.5417
c_f183,,,Open Data,c_f183,Comune di Mezzocorona,Mezzocorona,Adriano,Ceolan,38016,TN,Trentino Alto Adige,http://www.comune.mezzocorona.tn.it,"Piazza Della Chiesa, 1",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,177020229,comune@pec.comune.mezzocorona.tn.it,pec,info@comune.mezzocorona.tn.it,altro,,,,,,,,,,,3,mezzocorona,Mezzocorona,46.2144,11.1199
